%hc	wc	length	Tamb	Q	Uin	Temperature (degC), Boundary Probe 1	Temperature (degC), Back Air Temperature Probe 2	Temperature (degC), Back Solid Temperature Probe 3	Temperature (degC), Front All Temperature Probe 4	Temperature (degC), Front Air Temperature Probe 5	Temperature (degC), Front Solid Temperature Probe 6	Pressure (Pa), Pressure Probe 1	Pressure (Pa), Pressure Probe 2	Pressure (Pa), Pressure Probe 3	Velocity magnitude (m/s), Speed Probe 1	Velocity magnitude (m/s), Speed Probe 2	Temperature (degC), Stack Temperature Probe 1	Temperature (degC), Stack Temperature Probe
0.0017500	0.0015000	0.030000	253.15	7.7500	1272.0	-17.716	-18.275	-16.736	-19.703	-19.932	-19.179	149.29	125.79	178.89	10.236	10.851	-16.833	-16.833
0.0017500	0.0015000	0.030000	273.15	7.7500	1272.0	2.3887	1.8463	3.2740	0.30749	0.070934	0.84664	150.75	128.78	178.45	10.251	10.866	3.1756	3.1756
0.0017500	0.0015000	0.030000	293.15	7.7500	1272.0	22.493	21.966	23.285	20.317	20.074	20.870	152.46	131.82	178.54	10.266	10.881	23.185	23.185
0.0017500	0.0015000	0.030000	313.15	7.7500	1272.0	42.597	42.085	43.298	40.325	40.077	40.892	154.36	134.87	179.02	10.281	10.895	43.197	43.197
0.0017500	0.0015000	0.030000	253.15	7.7500	3132.0	-14.212	-15.653	-11.888	-19.271	-19.832	-17.993	151.72	128.19	181.36	10.237	10.973	-12.132	-12.132
0.0017500	0.0015000	0.030000	273.15	7.7500	3132.0	6.0447	4.6463	8.1376	0.75425	0.17660	2.0708	153.14	131.14	180.90	10.252	10.986	7.8898	7.8898
0.0017500	0.0015000	0.030000	293.15	7.7500	3132.0	26.299	24.941	28.168	20.777	20.184	22.129	154.78	134.11	180.90	10.267	10.999	27.917	27.917
0.0017500	0.0015000	0.030000	313.15	7.7500	3132.0	46.551	45.231	48.204	40.798	40.191	42.183	156.55	137.04	181.25	10.282	11.011	47.950	47.950
0.0017500	0.0015000	0.030000	253.15	7.7500	5040.0	-10.433	-12.846	-6.8006	-18.832	-19.725	-16.797	153.85	130.27	183.57	10.238	11.097	-7.2021	-7.2021
0.0017500	0.0015000	0.030000	273.15	7.7500	5040.0	9.9899	7.6438	13.243	1.2084	0.28868	3.3045	155.28	133.24	183.10	10.253	11.109	12.836	12.836
0.0017500	0.0015000	0.030000	293.15	7.7500	5040.0	30.407	28.124	33.299	21.246	20.301	23.399	156.87	136.16	183.05	10.268	11.121	32.887	32.887
0.0017500	0.0015000	0.030000	313.15	7.7500	5040.0	50.817	48.595	53.365	41.281	40.313	43.486	158.55	139.01	183.30	10.282	11.132	52.948	52.948
0.0017500	0.0015000	0.030000	253.15	10.000	1272.0	-18.139	-18.653	-17.101	-19.761	-19.948	-19.334	214.00	175.41	262.53	13.176	13.954	-17.194	-17.194
0.0017500	0.0015000	0.030000	273.15	10.000	1272.0	1.9433	1.4421	2.9067	0.24830	0.054606	0.68975	214.80	178.75	260.16	13.194	13.973	2.8127	2.8127
0.0017500	0.0015000	0.030000	293.15	10.000	1272.0	22.025	21.536	22.916	20.257	20.057	20.711	215.96	182.11	258.59	13.211	13.991	22.821	22.821
0.0017500	0.0015000	0.030000	313.15	10.000	1272.0	42.106	41.629	42.925	40.264	40.060	40.731	217.48	185.56	257.73	13.228	14.009	42.829	42.829
0.0017500	0.0015000	0.030000	253.15	10.000	3132.0	-15.337	-16.635	-12.836	-19.412	-19.872	-18.364	217.25	178.63	265.82	13.178	14.071	-13.068	-13.068
0.0017500	0.0015000	0.030000	273.15	10.000	3132.0	4.8616	3.5976	7.1822	0.61018	0.13497	1.6932	217.98	181.91	263.39	13.196	14.088	6.9477	6.9477
0.0017500	0.0015000	0.030000	293.15	10.000	3132.0	25.062	23.829	27.204	20.630	20.141	21.745	219.08	185.21	261.76	13.213	14.104	26.967	26.967
0.0017500	0.0015000	0.030000	313.15	10.000	3132.0	45.260	44.057	47.227	40.649	40.147	41.793	220.53	188.59	260.82	13.230	14.121	46.987	46.987
0.0017500	0.0015000	0.030000	253.15	10.000	5040.0	-12.338	-14.491	-8.3935	-19.057	-19.792	-17.379	220.11	181.46	268.75	13.180	14.195	-8.7723	-8.7723
0.0017500	0.0015000	0.030000	273.15	10.000	5040.0	7.9828	5.8860	11.632	0.97896	0.21866	2.7118	220.85	184.74	266.32	13.198	14.210	11.249	11.249
0.0017500	0.0015000	0.030000	293.15	10.000	5040.0	28.306	26.260	31.666	21.012	20.229	22.795	221.94	188.04	264.67	13.214	14.225	31.279	31.279
0.0017500	0.0015000	0.030000	313.15	10.000	5040.0	48.626	46.629	51.705	41.042	40.239	42.871	223.34	191.36	263.68	13.231	14.240	51.314	51.314
0.0017500	0.0015000	0.060000	253.15	1.0000	1272.0	4.8140	3.9902	-2.9891	-18.355	-19.454	-15.852	20.941	20.466	21.584	1.3760	1.5453	-3.1971	-3.1971
0.0017500	0.0015000	0.060000	273.15	1.0000	1272.0	26.428	25.685	17.671	1.6822	0.58208	4.1896	22.036	21.587	22.648	1.3812	1.5444	17.454	17.454
0.0017500	0.0015000	0.060000	293.15	1.0000	1272.0	48.053	47.380	38.363	21.722	20.620	24.233	23.123	22.695	23.708	1.3861	1.5435	38.137	38.137
0.0017500	0.0015000	0.060000	313.15	1.0000	1272.0	69.687	69.074	59.083	41.764	40.661	44.279	24.193	23.784	24.754	1.3905	1.5427	58.848	58.848
0.0017500	0.0015000	0.060000	253.15	1.0000	3132.0	41.195	39.249	21.994	-15.803	-18.632	-9.3538	23.344	22.870	23.994	1.3847	1.7365	21.484	21.484
0.0017500	0.0015000	0.060000	273.15	1.0000	3132.0	65.181	63.411	43.676	4.2957	1.4643	10.749	24.413	23.964	25.031	1.3893	1.7351	43.143	43.143
0.0017500	0.0015000	0.060000	293.15	1.0000	3132.0	89.179	87.564	65.424	24.400	21.566	30.857	25.471	25.044	26.063	1.3936	1.7337	64.869	64.869
0.0017500	0.0015000	0.060000	313.15	1.0000	3132.0	113.18	111.70	87.230	44.509	41.673	50.972	26.514	26.105	27.081	1.3976	1.7321	86.652	86.652
0.0017500	0.0015000	0.060000	253.15	1.0000	5040.0	78.001	75.105	46.940	-13.201	-17.790	-2.7429	26.430	25.955	27.087	1.3909	1.9308	46.123	46.123
0.0017500	0.0015000	0.060000	273.15	1.0000	5040.0	104.43	101.78	69.709	6.9629	2.3701	17.430	27.522	27.072	28.147	1.3953	1.9288	68.856	68.856
0.0017500	0.0015000	0.060000	293.15	1.0000	5040.0	130.86	128.44	92.576	27.135	22.538	37.612	28.603	28.175	29.201	1.3994	1.9266	91.686	91.686
0.0017500	0.0015000	0.060000	313.15	1.0000	5040.0	157.28	155.06	115.52	47.316	42.714	57.803	29.668	29.259	30.241	1.4032	1.9243	114.60	114.60
0.0017500	0.0015000	0.060000	253.15	3.2500	1272.0	-11.570	-12.347	-12.634	-19.393	-19.841	-18.374	83.289	78.878	88.929	4.3356	4.6972	-12.759	-12.759
0.0017500	0.0015000	0.060000	273.15	3.2500	1272.0	8.9065	8.1791	7.4902	0.62152	0.16438	1.6634	86.379	82.244	91.694	4.3471	4.7003	7.3624	7.3624
0.0017500	0.0015000	0.060000	293.15	3.2500	1272.0	29.383	28.701	27.621	20.635	20.169	21.697	89.483	85.588	94.516	4.3588	4.7030	27.491	27.491
0.0017500	0.0015000	0.060000	313.15	3.2500	1272.0	49.862	49.221	47.762	40.648	40.175	41.726	92.558	88.874	97.346	4.3705	4.7053	47.628	47.628
0.0017500	0.0015000	0.060000	253.15	3.2500	3132.0	1.4265	-0.66244	-1.2043	-18.486	-19.584	-15.983	84.590	80.153	90.280	4.3368	4.9082	-1.5174	-1.5174
0.0017500	0.0015000	0.060000	273.15	3.2500	3132.0	22.589	20.623	19.127	1.5515	0.42983	4.1078	87.344	83.185	92.702	4.3472	4.9096	18.807	18.807
0.0017500	0.0015000	0.060000	293.15	3.2500	3132.0	43.733	41.885	39.458	21.586	20.443	24.190	90.143	86.226	95.213	4.3580	4.9102	39.132	39.132
0.0017500	0.0015000	0.060000	313.15	3.2500	3132.0	64.868	63.130	59.795	41.618	40.457	44.263	92.995	89.290	97.815	4.3690	4.9103	59.463	59.463
0.0017500	0.0015000	0.060000	253.15	3.2500	5040.0	14.838	11.437	10.573	-17.511	-19.317	-13.396	87.705	83.256	93.432	4.3441	5.1130	10.068	10.068
0.0017500	0.0015000	0.060000	273.15	3.2500	5040.0	36.738	33.522	31.157	2.5475	0.70767	6.7407	90.210	86.039	95.603	4.3533	5.1138	30.640	30.640
0.0017500	0.0015000	0.060000	293.15	3.2500	5040.0	58.598	55.561	51.732	22.602	20.732	26.864	92.787	88.857	97.888	4.3629	5.1137	51.205	51.205
0.0017500	0.0015000	0.060000	313.15	3.2500	5040.0	80.432	77.564	72.305	42.652	40.755	46.974	95.442	91.724	100.29	4.3730	5.1129	71.767	71.767
0.0017500	0.0015000	0.060000	253.15	5.5000	1272.0	-14.787	-15.452	-14.653	-19.602	-19.905	-18.911	159.84	147.72	175.11	7.2799	7.8046	-14.760	-14.760
0.0017500	0.0015000	0.060000	273.15	5.5000	1272.0	5.5069	4.8723	5.4015	0.41004	0.098989	1.1190	164.65	153.30	178.98	7.2938	7.8146	5.2924	5.2924
0.0017500	0.0015000	0.060000	293.15	5.5000	1272.0	25.799	25.193	25.466	20.421	20.103	21.146	169.38	158.71	182.91	7.3079	7.8240	25.355	25.355
0.0017500	0.0015000	0.060000	313.15	5.5000	1272.0	46.092	45.511	45.535	40.431	40.106	41.171	174.14	164.05	186.96	7.3219	7.8325	45.423	45.423
0.0017500	0.0015000	0.060000	253.15	5.5000	3132.0	-6.7112	-8.5050	-6.4797	-19.025	-19.759	-17.353	162.70	150.55	178.03	7.2803	8.0292	-6.7491	-6.7491
0.0017500	0.0015000	0.060000	273.15	5.5000	3132.0	13.995	12.283	13.666	1.0047	0.25117	2.7222	167.15	155.77	181.53	7.2938	8.0367	13.392	13.392
0.0017500	0.0015000	0.060000	293.15	5.5000	3132.0	34.693	33.058	33.828	21.032	20.260	22.792	171.55	160.85	185.13	7.3074	8.0429	33.550	33.550
0.0017500	0.0015000	0.060000	313.15	5.5000	3132.0	55.386	53.823	54.002	41.057	40.268	42.856	175.91	165.80	188.78	7.3212	8.0484	53.719	53.719
0.0017500	0.0015000	0.060000	253.15	5.5000	5040.0	1.7864	-1.2080	2.0771	-18.432	-19.601	-15.767	166.53	154.34	181.94	7.2827	8.2460	1.6392	1.6392
0.0017500	0.0015000	0.060000	273.15	5.5000	5040.0	22.937	20.070	22.334	1.6162	0.41521	4.3534	170.70	159.29	185.15	7.2953	8.2526	21.889	21.889
0.0017500	0.0015000	0.060000	293.15	5.5000	5040.0	44.068	41.321	42.615	21.661	20.430	24.466	174.81	164.08	188.45	7.3083	8.2577	42.163	42.163
0.0017500	0.0015000	0.060000	313.15	5.5000	5040.0	65.186	62.553	62.918	41.702	40.444	44.570	178.83	168.69	191.75	7.3215	8.2619	62.459	62.459
0.0017500	0.0015000	0.060000	253.15	7.7500	1272.0	-16.159	-16.757	-15.546	-19.700	-19.933	-19.169	247.21	223.67	276.73	10.217	10.903	-15.646	-15.646
0.0017500	0.0015000	0.060000	273.15	7.7500	1272.0	4.0515	3.4762	4.4813	0.31029	0.070586	0.85660	252.93	230.92	280.57	10.234	10.918	4.3806	4.3806
0.0017500	0.0015000	0.060000	293.15	7.7500	1272.0	24.263	23.708	24.515	20.320	20.074	20.880	258.79	238.11	284.82	10.250	10.933	24.413	24.413
0.0017500	0.0015000	0.060000	313.15	7.7500	1272.0	44.473	43.937	44.554	40.328	40.076	40.902	264.78	245.25	289.40	10.265	10.946	44.450	44.450
0.0017500	0.0015000	0.060000	253.15	7.7500	3132.0	-10.274	-11.850	-8.8705	-19.264	-19.832	-17.969	252.16	228.59	281.73	10.219	11.130	-9.1190	-9.1190
0.0017500	0.0015000	0.060000	273.15	7.7500	3132.0	10.228	8.7153	11.198	0.76072	0.17581	2.0938	257.71	235.67	285.41	10.235	11.141	10.946	10.946
0.0017500	0.0015000	0.060000	293.15	7.7500	3132.0	30.730	29.276	31.283	20.784	20.183	22.152	263.34	242.63	289.41	10.250	11.153	31.027	31.027
0.0017500	0.0015000	0.060000	313.15	7.7500	3132.0	51.231	49.830	51.379	40.805	40.190	42.206	269.01	249.46	293.67	10.266	11.163	51.120	51.120
0.0017500	0.0015000	0.060000	253.15	7.7500	5040.0	-3.9963	-6.6533	-1.8567	-18.821	-19.726	-16.759	257.13	233.52	286.78	10.221	11.356	-2.2616	-2.2616
0.0017500	0.0015000	0.060000	273.15	7.7500	5040.0	16.808	14.256	18.259	1.2188	0.28720	3.3419	262.53	240.45	290.29	10.236	11.366	17.849	17.849
0.0017500	0.0015000	0.060000	293.15	7.7500	5040.0	37.607	35.153	38.402	21.256	20.300	23.435	267.93	247.18	294.07	10.251	11.375	37.986	37.986
0.0017500	0.0015000	0.060000	313.15	7.7500	5040.0	58.403	56.039	58.564	41.290	40.311	43.522	273.33	253.75	298.06	10.267	11.384	58.143	58.143
0.0017500	0.0015000	0.060000	253.15	10.000	1272.0	-16.920	-17.474	-16.068	-19.758	-19.948	-19.325	345.20	306.55	393.57	13.151	14.004	-16.163	-16.163
0.0017500	0.0015000	0.060000	273.15	10.000	1272.0	3.2433	2.7081	3.9446	0.25075	0.054360	0.69833	351.54	315.43	396.78	13.170	14.023	3.8484	3.8484
0.0017500	0.0015000	0.060000	293.15	10.000	1272.0	23.408	22.889	23.964	20.259	20.057	20.720	357.95	324.04	400.48	13.188	14.042	23.866	23.866
0.0017500	0.0015000	0.060000	313.15	10.000	1272.0	43.571	43.068	43.988	40.267	40.059	40.739	364.58	332.59	404.75	13.206	14.060	43.889	43.889
0.0017500	0.0015000	0.060000	253.15	10.000	3132.0	-12.264	-13.688	-10.249	-19.406	-19.872	-18.343	352.33	313.65	400.75	13.153	14.227	-10.486	-10.486
0.0017500	0.0015000	0.060000	273.15	10.000	3132.0	8.1238	6.7520	9.7782	0.61600	0.13436	1.7137	358.51	322.37	403.79	13.171	14.242	9.5389	9.5389
0.0017500	0.0015000	0.060000	293.15	10.000	3132.0	28.516	27.191	29.824	20.636	20.141	21.766	364.75	330.81	407.33	13.189	14.258	29.582	29.582
0.0017500	0.0015000	0.060000	313.15	10.000	3132.0	48.911	47.628	49.883	40.655	40.147	41.813	371.14	339.13	411.36	13.207	14.273	49.638	49.638
0.0017500	0.0015000	0.060000	253.15	10.000	5040.0	-7.2813	-9.6768	-4.1581	-19.047	-19.793	-17.347	358.81	320.10	407.30	13.155	14.458	-4.5430	-4.5430
0.0017500	0.0015000	0.060000	273.15	10.000	5040.0	13.333	11.028	15.883	0.98803	0.21768	2.7438	364.83	328.65	410.18	13.173	14.471	15.494	15.494
0.0017500	0.0015000	0.060000	293.15	10.000	5040.0	33.954	31.728	35.956	21.021	20.228	22.827	370.92	336.95	413.56	13.191	14.484	35.562	35.562
0.0017500	0.0015000	0.060000	313.15	10.000	5040.0	54.577	52.424	56.054	41.051	40.238	42.903	377.09	345.04	417.36	13.208	14.497	55.656	55.656
0.0017500	0.0015000	0.090000	253.15	1.0000	1272.0	16.248	15.465	2.7631	-18.360	-19.453	-15.871	32.108	31.638	32.741	1.3724	1.6091	2.5490	2.5490
0.0017500	0.0015000	0.090000	273.15	1.0000	1272.0	38.763	38.057	23.860	1.6778	0.58320	4.1725	33.890	33.445	34.492	1.3777	1.6080	23.636	23.636
0.0017500	0.0015000	0.090000	293.15	1.0000	1272.0	61.283	60.643	44.989	21.718	20.621	24.218	35.651	35.227	36.227	1.3826	1.6070	44.755	44.755
0.0017500	0.0015000	0.090000	313.15	1.0000	1272.0	83.803	83.220	66.146	41.761	40.661	44.265	37.376	36.970	37.928	1.3871	1.6061	65.902	65.902
0.0017500	0.0015000	0.090000	253.15	1.0000	3132.0	69.107	67.334	35.940	-15.804	-18.626	-9.3720	37.426	36.956	38.065	1.3814	1.8942	35.416	35.416
0.0017500	0.0015000	0.090000	273.15	1.0000	3132.0	95.282	93.672	58.702	4.2954	1.4705	10.734	39.237	38.792	39.846	1.3861	1.8923	58.154	58.154
0.0017500	0.0015000	0.090000	293.15	1.0000	3132.0	121.44	119.98	81.527	24.400	21.572	30.844	41.023	40.599	41.605	1.3905	1.8903	80.954	80.954
0.0017500	0.0015000	0.090000	313.15	1.0000	3132.0	147.58	146.24	104.40	44.509	41.678	50.961	42.777	42.371	43.335	1.3945	1.8882	103.80	103.80
0.0017500	0.0015000	0.090000	253.15	1.0000	5040.0	122.56	120.01	69.055	-13.196	-17.776	-2.7565	44.055	43.585	44.702	1.3877	2.1838	68.216	68.216
0.0017500	0.0015000	0.090000	273.15	1.0000	5040.0	152.45	150.13	93.564	6.9688	2.3825	17.421	45.981	45.536	46.597	1.3922	2.1807	92.686	92.686
0.0017500	0.0015000	0.090000	293.15	1.0000	5040.0	182.30	180.17	118.15	27.141	22.550	37.606	47.876	47.451	48.464	1.3964	2.1774	117.24	117.24
0.0017500	0.0015000	0.090000	313.15	1.0000	5040.0	212.08	210.12	142.81	47.322	42.724	57.800	49.731	49.325	50.295	1.4002	2.1738	141.85	141.85
0.0017500	0.0015000	0.090000	253.15	3.2500	1272.0	-8.0464	-8.8090	-10.774	-19.401	-19.841	-18.399	121.94	117.57	127.45	4.3244	4.7622	-10.901	-10.901
0.0017500	0.0015000	0.090000	273.15	3.2500	1272.0	12.706	11.994	9.4659	0.61353	0.16391	1.6383	127.12	123.02	132.31	4.3360	4.7653	9.3361	9.3361
0.0017500	0.0015000	0.090000	293.15	3.2500	1272.0	33.457	32.790	29.716	20.627	20.169	21.672	132.28	128.42	137.20	4.3478	4.7677	29.583	29.583
0.0017500	0.0015000	0.090000	313.15	3.2500	1272.0	54.210	53.583	49.977	40.640	40.174	41.702	137.39	133.73	142.07	4.3595	4.7698	49.841	49.841
0.0017500	0.0015000	0.090000	253.15	3.2500	3132.0	10.083	8.0502	3.4180	-18.504	-19.584	-16.042	125.01	120.62	130.57	4.3248	5.0675	3.1031	3.1031
0.0017500	0.0015000	0.090000	273.15	3.2500	3132.0	31.913	30.005	24.039	1.5339	0.43012	4.0496	129.66	125.54	134.89	4.3354	5.0683	23.717	23.717
0.0017500	0.0015000	0.090000	293.15	3.2500	3132.0	53.721	51.932	44.662	21.568	20.443	24.132	134.37	130.49	139.33	4.3463	5.0684	44.333	44.333
0.0017500	0.0015000	0.090000	313.15	3.2500	3132.0	75.515	73.837	65.289	41.600	40.457	44.206	139.20	135.53	143.92	4.3574	5.0679	64.952	64.952
0.0017500	0.0015000	0.090000	253.15	3.2500	5040.0	28.702	25.428	17.947	-17.537	-19.314	-13.487	131.46	127.05	137.06	4.3311	5.3693	17.440	17.440
0.0017500	0.0015000	0.090000	273.15	3.2500	5040.0	51.667	48.582	39.012	2.5219	0.70985	6.6517	135.71	131.58	140.98	4.3406	5.3693	38.493	38.493
0.0017500	0.0015000	0.090000	293.15	3.2500	5040.0	74.582	71.678	60.064	22.576	20.733	26.776	140.09	136.20	145.08	4.3505	5.3684	59.534	59.534
0.0017500	0.0015000	0.090000	313.15	3.2500	5040.0	97.463	94.730	81.109	42.627	40.757	46.888	144.62	140.93	149.36	4.3606	5.3667	80.567	80.567
0.0017500	0.0015000	0.090000	253.15	5.5000	1272.0	-12.709	-13.366	-13.512	-19.608	-19.905	-18.929	230.16	218.14	245.04	7.2629	7.8760	-13.621	-13.621
0.0017500	0.0015000	0.090000	273.15	5.5000	1272.0	7.7494	7.1233	6.6079	0.40402	0.098429	1.1005	238.25	227.01	252.23	7.2763	7.8863	6.4970	6.4970
0.0017500	0.0015000	0.090000	293.15	5.5000	1272.0	28.202	27.605	26.738	20.415	20.102	21.127	246.29	235.71	259.48	7.2897	7.8947	26.625	26.625
0.0017500	0.0015000	0.090000	313.15	5.5000	1272.0	48.658	48.086	46.878	40.424	40.105	41.151	254.11	244.11	266.62	7.3034	7.9033	46.763	46.763
0.0017500	0.0015000	0.090000	253.15	5.5000	3132.0	-1.5810	-3.3505	-3.5969	-19.038	-19.760	-17.394	235.15	223.10	250.10	7.2632	8.1958	-3.8684	-3.8684
0.0017500	0.0015000	0.090000	273.15	5.5000	3132.0	19.520	17.835	16.707	0.99072	0.24981	2.6793	242.71	231.44	256.74	7.2760	8.2022	16.431	16.431
0.0017500	0.0015000	0.090000	293.15	5.5000	3132.0	40.604	39.000	37.027	21.017	20.259	22.747	250.24	239.63	263.48	7.2891	8.2069	36.746	36.746
0.0017500	0.0015000	0.090000	313.15	5.5000	3132.0	61.688	60.158	57.363	41.042	40.267	42.809	257.62	247.60	270.17	7.3025	8.2116	57.078	57.078
0.0017500	0.0015000	0.090000	253.15	5.5000	5040.0	10.050	7.1046	6.7239	-18.453	-19.603	-15.832	242.46	230.37	257.48	7.2651	8.5104	6.2841	6.2841
0.0017500	0.0015000	0.090000	273.15	5.5000	5040.0	31.824	29.011	27.247	1.5947	0.41349	4.2868	249.54	238.23	263.64	7.2771	8.5152	26.800	26.800
0.0017500	0.0015000	0.090000	293.15	5.5000	5040.0	53.567	50.883	47.790	21.639	20.429	24.396	256.59	245.95	269.89	7.2895	8.5184	47.335	47.335
0.0017500	0.0015000	0.090000	313.15	5.5000	5040.0	75.301	72.735	68.353	41.679	40.442	44.498	263.44	253.39	276.05	7.3024	8.5211	67.891	67.891
0.0017500	0.0015000	0.090000	253.15	7.7500	1272.0	-14.684	-15.278	-14.701	-19.705	-19.933	-19.185	351.29	327.94	380.08	10.196	10.984	-14.803	-14.803
0.0017500	0.0015000	0.090000	273.15	7.7500	1272.0	5.6436	5.0723	5.3655	0.30539	0.070258	0.84129	361.77	339.93	388.72	10.211	10.999	5.2628	5.2628
0.0017500	0.0015000	0.090000	293.15	7.7500	1272.0	25.968	25.418	25.444	20.315	20.073	20.865	371.95	351.44	397.33	10.226	11.013	25.340	25.340
0.0017500	0.0015000	0.090000	313.15	7.7500	1272.0	46.291	45.761	45.530	40.323	40.076	40.886	382.13	362.77	406.14	10.241	11.027	45.424	45.424
0.0017500	0.0015000	0.090000	253.15	7.7500	3132.0	-6.6309	-8.1982	-6.7240	-19.275	-19.833	-18.005	359.22	335.83	388.06	10.197	11.306	-6.9756	-6.9756
0.0017500	0.0015000	0.090000	273.15	7.7500	3132.0	14.150	12.650	13.439	0.74928	0.17482	2.0585	369.31	347.45	396.32	10.212	11.318	13.184	13.184
0.0017500	0.0015000	0.090000	293.15	7.7500	3132.0	34.926	33.489	33.624	20.772	20.182	22.116	379.32	358.77	404.75	10.227	11.328	33.365	33.365
0.0017500	0.0015000	0.090000	313.15	7.7500	3132.0	55.700	54.320	53.827	40.793	40.189	42.169	389.23	369.84	413.28	10.242	11.337	53.565	53.565
0.0017500	0.0015000	0.090000	253.15	7.7500	5040.0	1.8684	-0.76505	1.6449	-18.839	-19.728	-16.813	367.88	344.45	396.80	10.199	11.631	1.2371	1.2371
0.0017500	0.0015000	0.090000	273.15	7.7500	5040.0	23.121	20.598	21.912	1.2010	0.28555	3.2875	377.72	355.82	404.80	10.213	11.640	21.499	21.499
0.0017500	0.0015000	0.090000	293.15	7.7500	5040.0	44.357	41.938	42.213	21.238	20.298	23.380	387.45	366.87	412.95	10.228	11.647	41.794	41.794
0.0017500	0.0015000	0.090000	313.15	7.7500	5040.0	65.590	63.266	62.547	41.272	40.309	43.466	396.95	377.53	421.06	10.242	11.654	62.122	62.122
0.0017500	0.0015000	0.090000	253.15	10.000	1272.0	-15.775	-16.329	-15.380	-19.762	-19.948	-19.338	484.61	446.24	531.86	13.126	14.099	-15.477	-15.477
0.0017500	0.0015000	0.090000	273.15	10.000	1272.0	4.4757	3.9423	4.6583	0.24655	0.054157	0.68503	497.31	461.47	541.47	13.143	14.118	4.5601	4.5601
0.0017500	0.0015000	0.090000	293.15	10.000	1272.0	24.728	24.212	24.707	20.255	20.057	20.706	509.43	475.77	550.94	13.160	14.135	24.608	24.608
0.0017500	0.0015000	0.090000	313.15	10.000	1272.0	44.979	44.480	44.765	40.262	40.059	40.726	521.22	489.47	560.42	13.176	14.153	44.665	44.665
0.0017500	0.0015000	0.090000	253.15	10.000	3132.0	-9.4290	-10.858	-8.5081	-19.416	-19.873	-18.374	496.05	457.65	543.34	13.128	14.418	-8.7485	-8.7485
0.0017500	0.0015000	0.090000	273.15	10.000	3132.0	11.172	9.8005	11.580	0.60596	0.13379	1.6821	508.29	472.42	552.50	13.145	14.434	11.336	11.336
0.0017500	0.0015000	0.090000	293.15	10.000	3132.0	31.773	30.454	31.696	20.626	20.140	21.734	520.08	486.39	561.63	13.161	14.448	31.450	31.450
0.0017500	0.0015000	0.090000	313.15	10.000	3132.0	52.377	51.104	51.831	40.645	40.146	41.781	531.81	500.04	571.05	13.178	14.461	51.582	51.582
0.0017500	0.0015000	0.090000	253.15	10.000	5040.0	-2.7114	-5.1113	-1.2993	-19.062	-19.794	-17.394	506.78	468.35	554.15	13.130	14.747	-1.6888	-1.6888
0.0017500	0.0015000	0.090000	273.15	10.000	5040.0	18.240	15.940	18.838	0.97240	0.21666	2.6948	518.68	482.77	562.96	13.147	14.759	18.444	18.444
0.0017500	0.0015000	0.090000	293.15	10.000	5040.0	39.191	36.982	39.020	21.005	20.227	22.777	530.30	496.58	571.92	13.163	14.770	38.621	38.621
0.0017500	0.0015000	0.090000	313.15	10.000	5040.0	60.147	58.017	59.233	41.034	40.236	42.853	541.82	510.02	581.12	13.179	14.781	58.830	58.830
0.0020000	5.0000E-4	0.030000	253.15	1.0000	1272.0	-9.3740	-9.5011	-13.175	-19.230	-19.676	-18.293	49.333	48.812	50.105	1.3419	1.4586	-13.399	-13.399
0.0020000	5.0000E-4	0.030000	273.15	1.0000	1272.0	11.428	11.311	7.2821	0.81403	0.35539	1.7771	51.686	51.188	52.425	1.3490	1.4605	7.0490	7.0490
0.0020000	5.0000E-4	0.030000	293.15	1.0000	1272.0	32.227	32.118	27.746	20.863	20.390	21.854	53.941	53.461	54.650	1.3551	1.4618	27.504	27.504
0.0020000	5.0000E-4	0.030000	313.15	1.0000	1272.0	53.021	52.919	48.215	40.916	40.429	41.938	56.109	55.646	56.792	1.3603	1.4627	47.964	47.964
0.0020000	5.0000E-4	0.030000	253.15	1.0000	3132.0	6.1546	5.8511	-3.1867	-18.070	-19.187	-15.724	51.899	51.376	52.677	1.3438	1.5426	-3.7379	-3.7379
0.0020000	5.0000E-4	0.030000	273.15	1.0000	3132.0	28.118	27.841	17.920	2.0309	0.88788	4.4308	54.567	54.066	55.311	1.3504	1.5444	17.346	17.346
0.0020000	5.0000E-4	0.030000	293.15	1.0000	3132.0	50.076	49.819	39.048	22.145	20.973	24.606	57.103	56.621	57.817	1.3561	1.5457	38.452	38.452
0.0020000	5.0000E-4	0.030000	313.15	1.0000	3132.0	72.022	71.783	60.192	42.271	41.067	44.799	59.520	59.054	60.207	1.3612	1.5465	59.574	59.574
0.0020000	5.0000E-4	0.030000	253.15	1.0000	5040.0	22.082	21.603	7.0772	-16.857	-18.687	-13.015	54.392	53.869	55.172	1.3479	1.6296	6.1898	6.1898
0.0020000	5.0000E-4	0.030000	273.15	1.0000	5040.0	45.226	44.789	28.838	3.3012	1.4348	7.2201	57.284	56.783	58.030	1.3541	1.6310	27.914	27.914
0.0020000	5.0000E-4	0.030000	293.15	1.0000	5040.0	68.360	67.958	50.637	23.480	21.571	27.488	60.032	59.550	60.749	1.3597	1.6320	49.677	49.677
0.0020000	5.0000E-4	0.030000	313.15	1.0000	5040.0	91.477	91.102	72.462	43.678	41.722	47.786	62.647	62.181	63.338	1.3645	1.6325	71.468	71.468
